Geneid	Chr	Start	End	Strand	Length	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YNL066W	ref|NC_001146|	501515	502777	+	1263	0	1	0	0	0	93	0	0	0	0	0	0	75	27	0	0	6	102	0	0	64	0	229	36	28	0	2	319	0	0	27	0	351	201	356	0	116	93	0	115	1055	64	949	20	0	34	0	0	0	0	351	0	11	0	0	0	0	0	0	0	0	0	47	0	0	0	0	29	38	40	538	0	0	0	2	0	0	0	160	0	0	0	0	0	0	0	0	0	68	7	33	0	0	0	0	132	0	0	0	243	173	0	3	46	46	1	0	0	0	10	0	0	0	3	0	564	2	0	107	8	0	0	240	0	11
YNL321W	ref|NC_001146|	34696	37422	+	2727	343	0	38	0	0	0	0	0	187	167	65	0	0	0	0	0	0	64	64	0	8	62	0	238	36	10	0	0	237	2	282	160	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	36	0	0	0	14	0	0	0	0	0	2	0	0	0	42	0	2	96	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	125	0	2	0	0	1	2	13	16	0	56	117	5	0	0	9	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	17	0	5	406	0
YNR054C	ref|NC_001146|	723356	724306	-	951	0	2	0	0	0	0	0	0	0	0	0	4	0	11	0	0	0	26	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	6	3	0	0	0	0	0	1	0	0	0	0	0	95	7	0	0	0	7	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	44	0	0	4	2	0	6	0	0	0	0	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	11	0	0	101	10	0	0	0	2	0	0	0	0	44	0	0	0	0	3	0	0	0
YNR072W	ref|NC_001146|	772657	774351	+	1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YNR076W	ref|NC_001146|	781918	782280	+	363	0	16	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNR031C	ref|NC_001146|	680694	685433	-	4740	0	53	0	0	0	17	0	39	0	134	0	59	137	61	10	0	0	40	223	0	0	281	65	0	93	0	14	12	0	210	0	21	51	0	0	2	33	0	66	218	2	0	2	32	0	0	2	156	16	170	0	0	0	40	344	125	220	0	33	0	23	0	0	0	36	0	7	0	298	15	0	0	45	0	21	0	0	0	60	0	94	50	0	0	42	84	11	264	139	34	231	0	22	2	0	15	0	0	83	160	56	0	0	0	145	0	58	0	0	12	0	0	0	84	89	0	31	127	0	0	164	0	93	17	15
YNL110C	ref|NC_001146|	417826	418488	-	663	0	1	0	119	1	2	2	0	0	2	168	16	14	29	0	6	0	12	64	0	0	39	2	0	0	1	0	43	150	3	0	0	0	0	39	111	2	0	51	0	0	4	0	8	25	22	111	53	5	8	0	85	39	0	27	0	0	17	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	34	0	0	93	1	27	39	0	2	10	11	0	0	0	4	100	59	7	3	4	39	0	2	0	0	245	0	249	0	8	6	174	1	15	4	0	196	3
YNL232W	ref|NC_001146|	214923	215801	+	879	0	2	12	85	34	3	0	21	0	0	0	54	0	0	3	14	0	0	0	0	0	6	6	0	0	26	0	110	0	0	126	0	26	48	49	0	32	0	0	145	8	14	204	0	145	0	188	106	124	0	72	7	0	0	32	0	0	0	0	0	0	0	0	0	93	0	0	58	0	0	60	7	0	104	0	0	0	0	0	0	0	2	0	0	2	35	0	0	0	0	0	0	25	53	0	0	0	15	0	0	0	0	0	118	0	0	4	0	29	189	13	17	37	0	23	74	16	0	2	0	8	2	136	0	88
YNL262W	ref|NC_001146|	148212	154880	+	6669	285	1	1	0	0	0	0	0	12	3	0	0	75	0	0	18	0	133	159	29	15	10	0	81	12	1	22	2	353	0	453	0	0	40	0	0	72	0	0	72	0	21	328	0	0	0	0	95	47	0	39	116	96	2	21	15	0	0	0	0	7	0	0	0	0	0	0	165	0	72	0	248	94	0	0	0	130	0	106	0	1	6	0	0	0	46	0	0	10	18	66	249	33	0	300	7	0	360	0	5	101	0	4	283	0	0	0	0	27	0	0	0	0	4	0	0	69	0	0	0	0	0	0	0	11
YNL142W	ref|NC_001146|	357453	358952	+	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL129W	ref|NC_001146|	381480	382202	+	723	0	125	0	95	37	0	0	0	127	26	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	36	42	36	0	0	0	0	0	0	0	14	0	32	0	0	132	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	87	10	0	0	0	0	2	0	0	0	0	0	39	0	0	97	7	0	0	0	14	0	0	0	25	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	44	0	0	0	0	29	19	0	0	0	29	27	7	0	0	0	127	0	0	0
YNR014W	ref|NC_001146|	652465	653103	+	639	0	0	44	0	54	97	0	243	4	0	0	0	0	0	0	47	0	0	65	0	21	2	0	266	9	0	9	0	0	0	0	0	79	0	33	0	150	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	231	0	39	0	0	125	0	0	0	0	13	0	0	0	0	70	0	143	0	0	53	0	0	62	89	100	0	0	0	0	0	164	0	0	0	13	0	0	222	0	0	0	0	0	0	0	0	2	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	113	9	0
YNL005C	ref|NC_001146|	621313	622428	-	1116	330	0	0	0	0	93	0	157	0	10	0	47	144	0	0	0	0	38	0	0	0	0	0	0	110	0	22	52	171	6	0	0	0	15	74	0	85	9	12	2	0	0	0	2	0	8	0	0	2	0	2	5	0	2	2	0	0	0	0	130	0	0	0	1	0	8	0	49	39	84	0	4	18	0	2	4	0	42	0	13	0	353	0	9	56	79	0	0	0	52	0	5	1	2	2	0	0	0	30	153	1	236	1	6	0	12	0	0	0	0	0	0	13	0	0	119	10	0	0	150	0	157	49	0	0
YNL174W	ref|NC_001146|	308074	308646	+	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL335W	ref|NC_001146|	11452	12129	+	678	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL240C	ref|NC_001146|	198502	199977	-	1476	0	0	104	0	0	0	127	0	0	133	7	171	0	0	105	0	35	12	0	0	0	0	0	0	0	0	73	0	326	0	0	0	376	0	249	0	83	0	0	127	0	0	0	111	89	0	0	0	82	0	0	0	0	17	135	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	75	182	6	0	0	0	0	0	193	0	0	38	142	0	0	0	226	242	0	62	0	70	132	0	0	0	24	0	0	0	14	0	0	0	0	0	0	0	199	151	0	0	2	151	0	0	0	389	0	0	140	0	1
YNL318C	ref|NC_001146|	38707	40329	-	1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL256W	ref|NC_001146|	164623	167097	+	2475	1	1	0	1	3	0	17	0	89	0	133	10	186	0	224	0	22	1	0	46	5	94	0	0	41	126	0	8	155	16	6	0	4	31	12	207	211	0	6	19	0	2	4	7	384	341	15	1	0	0	38	18	288	6	6	123	0	3	0	1	0	0	0	0	0	0	28	0	1	0	4	0	6	0	230	38	0	0	436	0	12	253	1	0	2	3	0	39	2	0	12	0	184	8	9	0	7	153	1	0	397	5	327	25	12	0	248	3	8	219	7	153	2	4	14	41	2	1	7	4	10	31	5	0	5
YNL012W	ref|NC_001146|;ref|NC_001146|	609686;609875	609790;611665	+;+	1896	0	221	0	0	1	0	0	0	0	0	0	0	0	4	0	0	3	23	0	0	0	110	0	166	0	0	0	0	37	46	0	0	0	0	0	0	0	0	0	86	22	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
YNR029C	ref|NC_001146|	677199	678488	-	1290	0	0	33	0	0	4	3	0	0	0	66	0	0	0	0	0	0	0	8	0	0	0	0	287	0	0	2	141	78	0	0	0	99	0	0	0	10	10	0	0	0	3	28	8	0	0	223	3	0	0	0	0	0	0	9	0	0	3	7	0	0	24	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	1	0	0	0	0	3	0	23	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93
YNL130C-A	ref|NC_001146|	381245	381391	-	147	0	11	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL107W	ref|NC_001146|	420098	420778	+	681	0	0	0	0	33	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	43	0	0	0	0	0	0	35	1	0	0	0	0	20	0	0	42	0	0	17	0	0	0	8	0	0	0	0	0	0	0	47	0	55	0	3	13	0	0	0	0	0	0	0	4	36	0	0	0	0	0	0	0	3	0	0	14	0	71	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	48	0	0	2	2	0	0	88	0	155	0	0	3	0	0	0	85	0	0	0	0	0	0	0	60	0	0
YNR065C	ref|NC_001146|	750350	753700	-	3351	0	0	0	0	0	0	0	51	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	341	6	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	242	0	0	0	0	8	0	0	0	0	0	0	0	0	251	0
YNL332W	ref|NC_001146|	14832	15854	+	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL023C	ref|NC_001146|	588263	591160	-	2898	0	0	0	480	0	94	5	2	0	0	0	3	0	0	0	0	0	1	0	0	0	60	0	0	0	0	0	14	93	0	0	0	0	26	0	0	0	6	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	58	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	7	0	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	5	74	0	0	2	176	7	0	0	2	8	0	0
YNR056C	ref|NC_001146|	731618	733303	-	1686	57	0	207	33	0	0	651	533	0	387	0	180	2	0	22	0	15	24	0	0	0	0	0	0	0	0	42	160	0	0	0	0	0	217	194	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	113	3	0	0	3	0	0	131	0	0	308	132	0	0	357	0	356	194	0	46	0	90	2	0	0	0	0	0	0	246	0	0	0	0	0	41	238	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
YNL186W	ref|NC_001146|	289498	291876	+	2379	23	0	0	17	0	0	0	193	57	28	0	35	118	55	3	9	0	51	1	0	0	16	0	151	0	101	0	0	2	31	0	17	0	2	216	24	16	0	11	0	45	0	0	0	0	485	90	0	0	58	0	71	83	0	82	0	0	0	35	0	0	0	0	0	0	48	0	12	0	0	0	26	0	27	0	43	0	236	0	0	0	50	78	0	266	0	4	8	0	0	139	0	71	10	37	6	0	50	0	0	102	23	0	50	14	0	2	0	3	0	0	126	201	0	34	0	0	0	0	0	213	0	0	5	0
YNL153C	ref|NC_001146|	345669	346058	-	390	0	0	0	14	10	20	0	0	7	10	34	54	77	31	22	0	0	27	66	0	27	27	0	73	142	0	0	30	96	0	0	0	18	3	52	0	0	0	0	59	30	0	0	0	0	207	71	42	0	0	76	76	0	17	0	14	0	0	0	18	0	0	19	0	27	0	0	31	1	4	2	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	8	27	0	0	0	11	57	5	0	0	0	0	0	0	70	23	2	17	0	26	2	0	87	38	30	0	0	0	29	0	0	0	91	2	0	106	4	0
YNL130C	ref|NC_001146|;ref|NC_001146|	379558;380782	380689;380831	-;-	1182	29	0	0	0	6	0	0	0	162	17	65	176	0	0	8	0	3	116	167	0	170	0	0	351	123	0	16	117	159	0	0	0	12	235	74	203	8	0	23	45	8	0	0	0	0	290	65	10	2	50	0	66	0	0	271	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	14	1	0	236	0	312	0	0	0	0	93	0	30	262	4	215	0	106	144	0	1	55	0	0	0	0	27	12	0	6	2	0	0	100	7	0	0	135	0	0	295	0	0	47	0	0	0	0	75	0
YNL088W	ref|NC_001146|	457704	461990	+	4287	90	0	0	0	124	71	105	129	7	107	17	85	159	314	2	33	104	281	244	2	58	5	222	82	9	0	37	281	39	31	28	1	74	77	4	59	58	12	141	19	114	8	13	16	0	858	0	117	9	0	2	215	54	49	38	125	72	56	160	12	0	0	0	0	2	0	0	0	0	113	0	3	105	0	121	0	8	42	0	39	50	86	78	7	0	5	0	2	413	30	0	0	108	49	0	8	33	104	0	517	28	190	41	441	69	67	120	51	124	104	0	30	86	0	0	255	139	0	339	27	74	2	0	10	0
YNL216W	ref|NC_001146|	241689	244172	+	2484	1	207	0	0	0	80	0	0	0	0	269	20	0	0	0	0	0	0	58	84	0	36	6	0	0	0	0	219	43	0	0	41	39	0	86	15	2	0	3	0	0	0	0	31	0	0	0	216	0	0	0	0	0	8	0	38	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	13	0	0	593	0	40	7	0	0	0	3	0	0	0	0	0	0	0	2	17	20	0	0	0	100	0	115	0	0	12	0	0	244	9	52	13	0	240	0	0	310	0	40	0	32	0	15	61	0	0
YNL276C	ref|NC_001146|	118431	118826	-	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YNL108C	ref|NC_001146|	419014	419826	-	813	0	0	0	0	0	0	0	0	0	0	4	36	3	0	0	0	0	18	75	0	0	0	0	0	29	0	10	19	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	21	0	79	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
YNL252C	ref|NC_001146|	171441	172286	-	846	7	11	0	0	0	0	0	0	93	0	0	2	35	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	41	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	27	0	7	0	0	1	1	0	0	15	0	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	56	0	0	0	0	1	0	27	0	3	0	0	5	0	0	0	0	0	0	59	0	0	0	77	0	0	0	0	0	0	0	24
YNL181W	ref|NC_001146|	298335	299558	+	1224	2	0	0	0	2	75	0	1	0	0	2	0	0	0	0	0	0	20	0	0	14	0	0	2	30	0	46	100	16	0	0	7	0	0	0	0	0	0	0	0	15	0	0	0	0	1	130	0	0	25	0	0	0	0	88	0	0	0	1	0	1	0	53	0	0	0	0	119	29	2	0	0	0	31	0	0	12	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	14	0	37	0	0	1	2	4	0	0	129	0	91	0	0	0	0	0	0	0	0	0	81	0	2	3	0	0	1
YNL197C	ref|NC_001146|	267608	269593	-	1986	0	18	0	179	0	0	1	0	0	0	0	0	0	61	0	0	0	103	52	0	10	0	28	0	0	0	0	294	0	104	52	0	26	0	0	56	37	8	0	231	0	0	0	0	0	0	0	0	42	35	0	2	0	48	0	0	0	105	0	23	0	0	0	0	0	16	0	5	0	135	25	102	0	0	0	0	0	0	214	19	0	47	8	24	0	82	0	3	0	4	0	0	27	52	0	0	174	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	533	18	68	0	0	0	0	64	0	24	0	251	0
YNL064C	ref|NC_001146|	505868	507097	-	1230	146	371	278	453	491	46	6	13	110	56	176	386	209	107	1	0	0	192	4	9	121	23	320	55	279	299	46	729	448	209	109	8	53	0	476	308	102	30	37	585	75	59	180	144	37	2	236	242	4	82	0	289	425	6	108	0	184	0	0	210	30	822	18	0	352	0	6	119	271	44	0	118	0	23	64	82	143	188	216	71	112	167	0	283	24	161	0	57	0	74	131	0	287	331	12	3	74	130	27	451	222	493	16	341	22	31	174	537	251	48	111	73	610	0	247	25	4	0	218	11	0	267	181	344	142
YNL202W	ref|NC_001146|	259578	260456	+	879	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	90	0	0	0	0	0	0	0	0	9	0	0	29	0	0	0	0	33	0	0	0	0	0	0	0	0
YNL283C	ref|NC_001146|	105184	106695	-	1512	82	0	409	0	0	0	0	0	260	311	0	0	0	0	0	0	5	62	199	0	2	0	12	253	202	0	25	135	140	0	3	64	0	0	417	82	220	20	0	0	0	0	0	3	0	330	0	3	25	0	41	0	193	202	20	23	76	0	188	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	64	0	0	0	0	68	0	0	0	15	10	0	189	0	0	0	0	0	0	0	219	0	0	0	85	0	0	0	0	512	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0
YNL147W	ref|NC_001146|;ref|NC_001146|	350940;351054	350957;351383	+;+	348	68	2	0	0	0	38	0	18	20	4	0	46	8	0	0	0	2	26	29	0	11	30	0	45	0	0	38	95	31	12	28	0	0	0	4	2	0	9	0	146	56	12	10	0	34	0	0	0	10	0	1	13	0	0	5	0	68	2	0	50	0	0	1	0	27	0	12	21	22	18	0	22	0	0	19	0	0	0	3	0	38	2	0	0	55	5	0	51	0	0	95	57	0	21	48	15	0	7	1	18	31	43	0	77	12	7	58	0	28	0	0	38	0	70	0	1	0	44	0	151	0	0	53	2	45
